interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1
154.0,154000.0,791.015625,19.076742886054344,14.905300022139775,0.0,0.0,2.0,20.0,15.746597164645605,796.875,70.3125,0.01990680925505815,0.024116771253481047,75.89308338375304,80.41884816753927,73.49282296650718,1.793887740230701,3133.0860472743716,949.3765112684624,591.0977943348174,3.300151215125655,2.359901963189437,4.793553028706757,903.8939024140446,0.9428018574224869,40.576028998746196,95.75545049257266,2.359901963189437
155.0,155000.0,897.9048295454545,237.22243448002993,147.40388486548616,2.0,20.0,2.0,20.0,164.5106416640064,800.78125,750.0,0.183216122968496,0.2641955212559875,69.77787355531346,76.8,39.183673469387756,11.83679802814084,3085.9202688369296,955.3091651974057,612.6594390641243,3.2302843741682863,2.340503537440719,4.789935973474561,889.0617775885788,0.8969263646923639,40.57451567365481,94.96479746413299,2.340503537440719
156.0,156000.0,795.2769886363636,13.610862237388579,14.532090029483026,0.0,0.0,1.0,10.0,14.951296257034873,796.875,50.78125,0.01880011174807332,0.017114618468625248,75.46577160773224,78.36734693877551,73.49282296650718,1.2479621358483348,3028.283684121101,965.4889385969577,610.0406706769573,3.136528615772422,2.2884332615017566,4.788798171563282,858.4331155524713,0.9565646310120951,40.9798126645026,93.77956635155869,2.2884332615017566
157.0,157000.0,791.015625,18.25936858206288,14.740595518838443,0.0,0.0,1.0,10.0,15.354096880494957,796.875,62.5,0.0194106113649714,0.023083448676583195,75.88928642224923,79.58549222797927,73.49282296650718,1.7013398672276903,2947.7734005804696,953.1129538209185,601.6265268258011,3.092784951419651,2.2783621752444647,4.784878068612967,848.9325334519015,0.9400072584914712,40.88534454899944,93.15162254227779,2.2783621752444647
158.0,158000.0,783.69140625,23.39492167014157,14.055054990883026,0.0,0.0,1.0,9.090909090909092,14.686857759169188,791.015625,66.40625,0.018740613514503734,0.029852211576604323,76.62400274980688,80.0,73.49282296650718,2.2136722913876894,2803.9861111712657,937.2477750623693,593.9884613639065,2.9917234116503226,2.3033038964833916,4.784806931908583,862.8401176819428,0.8988556700520537,40.660044862353814,93.65243976264905,2.3033038964833916
159.0,159000.0,884.765625,269.4488922263683,160.9468085348598,2.0,18.181818181818183,4.0,36.36363636363637,178.90609492847588,783.203125,886.71875,0.2022073302502862,0.30454267730662377,71.61616132452953,80.0,36.65871121718377,13.194680259268631,2669.7152839113346,919.5180595268091,576.3252076356923,2.9033853726431325,2.2982790931496906,4.785134612804115,860.3426563163689,0.8592740514339192,40.71982771769776,93.58552872024205,2.2982790931496906
160.0,160000.0,777.0182291666666,23.816673229268478,17.727249963563473,0.0,0.0,3.0,27.272727272727273,18.844459036110226,779.296875,70.3125,0.024252274050662177,0.030651369987562953,77.28467721503732,80.41884816753927,73.49282296650718,2.2636665371387674,2590.231935054091,903.3697488063534,570.88276085993,2.8672998387167974,3.1387824526805397,5.019772312654598,1798.9868150369798,0.541876963598041,45.65050192953571,143.2869944124858,3.1387824526805397
161.0,161000.0,765.625,27.436598314720676,17.163315529250088,0.0,0.0,3.0,25.0,18.597469865997006,765.625,85.9375,0.024290572886200172,0.035835556982492314,78.46128979050799,83.93442622950819,74.92682926829268,2.730153951014511,2438.118741939971,875.8295386406201,562.6276777985997,2.7837822708334192,3.166102725940102,5.011194463681253,1804.6157124025713,0.5574489398503323,45.00644808111126,142.49503795448803,3.166102725940102
162.0,162000.0,760.2163461538462,26.852850797513582,17.790837788983996,0.0,0.0,3.0,25.0,18.287203001547056,753.90625,85.9375,0.02405526149768719,0.03532264326250008,79.01607503395894,83.93442622950819,74.92682926829268,2.6880192540012326,2359.4849802711824,862.5839488726879,552.2685959394942,2.735368520773887,2.3170607037942035,4.382330511312699,547.7361103897842,1.1649873576129823,25.505659548929017,59.098161465176815,2.3170607037942035
163.0,163000.0,758.0915178571429,25.197550200378966,18.55210221205905,0.0,0.0,3.0,23.076923076923077,18.639498100085124,751.953125,85.9375,0.02458739830353518,0.03323813762169975,79.2270147293355,83.93442622950819,74.92682926829268,2.5273635575854194,2288.4199280136763,839.0390263994586,530.32359145401,2.727429661804767,2.326636515638055,4.360149593894298,537.2390924480734,1.1649873576129823,24.811358029268515,57.727011593465576,2.326636515638055
164.0,164000.0,755.1081730769231,23.51250019169427,20.19278960842555,0.0,0.0,4.0,33.333333333333336,20.234726911354237,750.0,85.9375,0.026797123422597255,0.03113792305529587,79.52954527412602,83.93442622950819,74.92682926829268,2.3659187640365813,2226.2285137604613,814.8647544300143,509.6720688150479,2.732022095271104,2.3351537249795835,4.363226036206368,542.1085186231481,1.23884162997676,24.853942478739924,58.03777635965784,2.3351537249795835
165.0,165000.0,757.8125,30.257682392245446,22.068295907133194,1.0,8.333333333333334,4.0,33.333333333333336,22.832913954101798,750.0,121.09375,0.030130030784794124,0.039927663362963065,79.2871507869173,83.93442622950819,71.77570093457943,2.9212974205262072,2127.7471872063397,765.0569165612535,496.6916050159439,2.781161951675505,2.702881690100965,5.022814408125915,1442.6060808261225,0.588704517192348,49.366654253097806,133.432225882243,2.702881690100965
166.0,166000.0,759.6153846153846,31.437239542429246,26.161427096794345,1.0,8.333333333333334,5.0,41.666666666666664,26.32495653535902,750.0,121.09375,0.03465563898325744,0.04138573306851445,79.10809363473427,83.93442622950819,71.77570093457943,3.0410707159450268,2095.794348938649,747.7516160792582,489.62208333573864,2.8027948102976814,2.273913885259265,4.373798023390327,527.3027449593121,1.2237754316221157,25.494823726129727,57.973033673083734,2.273913885259265
167.0,167000.0,761.9977678571429,30.699182780006268,25.701207668681608,1.0,7.6923076923076925,5.0,38.46153846153846,25.72929642861496,755.859375,121.09375,0.0337655797876807,0.040287759459371096,78.85621942588155,83.93442622950819,71.77570093457943,2.9878966339236155,2074.3346925500996,731.1607881076386,479.76185053506117,2.8370431323578096,2.272866054660219,4.368259421664391,523.5889525104251,1.2378743560016174,25.338610650620936,57.59126802004822,2.272866054660219
168.0,168000.0,764.1225961538462,31.514927694159617,25.57152106574588,1.0,8.333333333333334,4.0,33.333333333333336,25.590161467491598,765.625,121.09375,0.033489601794656716,0.041243287206513254,78.64264760777824,83.93442622950819,71.77570093457943,3.0636193835699714,2064.8716556164136,703.6667662496748,452.9851913436869,2.93444532931623,2.273236664300627,4.367165696167049,523.0579725965953,1.2139231351791042,25.30466141895015,57.52348411527102,2.273236664300627
169.0,169000.0,763.5216346153846,31.315661186007667,23.894204822268968,1.0,8.333333333333334,3.0,25.0,23.97389666604423,765.625,121.09375,0.03139910590499614,0.04101476600827765,78.70292556923724,83.93442622950819,71.77570093457943,3.0419975248172504,2079.0158753484548,696.509659600453,441.0291338428059,2.984906019165714,2.2973350237549894,4.364349090616701,529.6769153889107,1.2007417837444896,25.090099706143558,57.640364804428366,2.2973350237549894
170.0,170000.0,764.7879464285714,29.677162113441476,22.54607149315393,1.0,7.6923076923076925,3.0,23.076923076923077,22.673857547972936,765.625,121.09375,0.029647247519859542,0.03880443232928648,78.56112585289652,83.93442622950819,71.77570093457943,2.8932168827963602,,,,,2.290542297398709,4.354731220697305,521.5225412184457,1.1557707025080584,24.850576089645003,56.9212956480569,2.290542297398709
171.0,171000.0,771.9350961538462,24.474584438832164,22.690926976358654,1.0,8.333333333333334,3.0,25.0,22.971717141116343,765.625,105.46875,0.02975861216256722,0.031705495139133295,77.79677352720351,82.13903743315508,71.77570093457943,2.302038381846344,2178.762046453711,660.5258029822792,440.5153568055101,3.2985267746037823,3.3626890744797575,4.274315066722152,845.6440599981439,1.1597667118214403,18.6962361787654,62.86962913222758,3.3626890744797575
172.0,172000.0,776.4423076923077,21.40455378830875,22.48686984266998,1.0,8.333333333333334,3.0,25.0,22.72126089403014,769.53125,85.9375,0.029263295764447486,0.02756747484810043,77.32758633699126,80.0,71.77570093457943,1.9663038785034987,2258.157013961322,657.8740592935874,408.9996448138808,3.4325065444685383,2.910360869250178,4.240392200051284,654.8115992075219,1.1415373333851437,19.32692171125023,56.24831667148435,2.910360869250178
173.0,173000.0,780.5989583333334,20.11440041189208,22.40876784699361,1.0,9.090909090909092,2.0,18.181818181818183,22.40876784699361,777.34375,74.21875,0.028707145465372962,0.02576790578204023,76.90894183828475,78.76923076923077,71.77570093457943,1.8204115932637661,2323.0125706170707,657.3063570160906,406.46583031512324,3.534139820528473,3.202876797965408,3.8746259542418455,496.16180314713824,1.2878542883066382,12.091574863509157,38.72782458119522,3.202876797965408
174.0,174000.0,780.6490384615385,19.258918700675558,15.030464037259371,0.0,0.0,1.0,8.333333333333334,15.706169377363045,781.25,74.21875,0.020119373243981605,0.024670393162374234,76.90056169687821,78.76923076923077,71.77570093457943,1.7492357848454063,2392.2356215879195,662.1617772411016,406.44361792174726,3.6127661000838405,3.182376850730525,3.8691290789733808,488.3058749651097,1.3173014896329391,12.053932213411729,38.36015483623644,3.182376850730525
175.0,175000.0,777.34375,10.815916488174578,8.655426953325737,0.0,0.0,0.0,0.0,8.661546025813848,781.25,31.25,0.011142491369891181,0.01391394281895825,77.19974044272148,78.76923076923077,75.66502463054188,1.0331611992250245,2426.7848113952414,675.1204991240023,478.25098922754466,3.594595060502678,3.167201423266669,3.8697215040814212,485.1480363481062,1.3862943611198906,12.091019421339997,38.294693920012975,3.167201423266669
176.0,176000.0,778.5456730769231,12.895025229951656,8.807128423482215,0.0,0.0,0.0,0.0,9.021097956087901,781.25,42.96875,0.011587114626731199,0.016562965636927485,77.0861637377769,78.76923076923077,74.5631067961165,1.2189122348856576,2542.567962755023,683.3529989956915,414.70116126756574,3.720724086221584,3.163264316227452,3.871727583959846,485.3633900849075,1.3312345839368633,12.126516430337656,38.35937670423301,3.163264316227452
177.0,177000.0,781.25,14.231154055052471,7.599763692838316,0.0,0.0,0.0,0.0,8.244450828298223,783.203125,42.96875,0.010552897060221725,0.018215877190467165,76.8233009100514,78.76923076923077,74.5631067961165,1.3361934225617211,2621.353608599635,699.0522720725824,419.7964843960507,3.7498678043456253,3.163264316227452,3.871727583959846,485.3633900849075,1.349926716949016,12.126516430337656,38.35937670423301,3.163264316227452
178.0,178000.0,785.4567307692307,15.251187509591649,10.26810566118978,0.0,0.0,1.0,8.333333333333334,10.874539771152387,785.15625,50.78125,0.013844861652025687,0.01941696711244109,76.41523244526087,78.76923076923077,73.84615384615384,1.423800532288529,2767.821857573287,730.652017746277,421.04234070597647,3.7881533073852793,3.183469032638983,3.871631549170877,489.9668740296613,1.3862943611198906,12.086636704819375,38.47743365855016,3.183469032638983
179.0,179000.0,788.4615384615385,15.693709106161426,10.26810566118978,0.0,0.0,1.0,8.333333333333334,10.874539771152387,789.0625,50.78125,0.013792099221949369,0.019904216427326687,76.12549055322367,78.76923076923077,73.84615384615384,1.4607924139209136,2833.0036425801045,747.6116085565877,417.7006500554264,3.7894056354338574,3.224990991349609,3.8664737727746497,496.62622020054084,1.3668762752627892,11.93747959241956,38.498264144972886,3.224990991349609
180.0,180000.0,795.8984375,15.457644228417522,11.184670275584958,0.0,0.0,1.0,9.090909090909092,12.239835184385004,791.015625,54.6875,0.015378639544552448,0.0194216290673614,75.41230247271507,77.57575757575758,72.45283018867924,1.3877557754447694,2891.878248250321,766.505704938196,415.4341393151094,3.7728072075908368,3.251134610722214,3.8750807401375194,507.68320599493416,1.4271163556401458,12.007784993154312,39.03892538935479,3.251134610722214
181.0,181000.0,799.4791666666666,14.741850197780057,11.57256444375023,0.0,0.0,1.0,9.090909090909092,11.836529341263464,796.875,46.875,0.014805300544121077,0.018439317511229777,75.07205792194421,76.8,72.45283018867924,1.3141873422792485,2943.0808009100992,780.262521304224,415.7406002362402,3.771911017833693,3.2684528891883526,3.877603738501309,513.2337569595223,1.4271163556401458,12.010767583679138,39.25662801024589,3.2684528891883526
182.0,182000.0,801.7578125,15.094418304657053,11.430026235391393,0.0,0.0,1.0,9.090909090909092,11.777786897568893,802.734375,46.875,0.014689955886858156,0.018826655717379806,74.85982617245347,76.8,72.45283018867924,1.346055669023743,3029.7884399844565,807.5145705253394,438.31960744797954,3.7519922866696844,3.269171215795323,3.8822434734605737,516.1527390641911,1.3062516534463542,12.0737703813721,39.471222596903786,3.269171215795323
183.0,183000.0,801.9205729166666,13.696161802305726,12.446720290001338,0.0,0.0,1.0,9.090909090909092,12.49222947396155,802.734375,46.875,0.015577888753403645,0.017079199941823907,74.8403220740157,76.8,72.45283018867924,1.2199005039636994,3060.987608987655,825.6622793603881,454.97708332705565,3.707311918571472,3.268720038155052,3.873921472221878,511.1252361200007,1.4271163556401458,11.95946857782633,39.09215458602663,3.268720038155052
184.0,184000.0,804.5099431818181,11.668333784939534,12.566959329801103,0.0,0.0,1.0,10.0,12.566959329801103,804.6875,39.0625,0.015620638919761601,0.014503653912332699,74.59372537008811,76.03960396039604,72.45283018867924,1.0242509126521733,3085.769711299783,851.2939363961534,476.8027072812503,3.6247993546894084,3.20026722319068,3.8615863389663785,488.1716276643343,1.3668762752627892,11.91626235689621,38.13522384371586,3.20026722319068
185.0,185000.0,771.8098958333334,84.22901955890642,49.783081649856726,2.0,18.181818181818183,3.0,27.272727272727273,55.33053362289503,802.734375,289.0625,0.07168932909723051,0.10913182120833424,78.8548565671753,111.30434782608695,72.45283018867924,10.724765182403416,3073.50984253348,880.1248533201076,586.6642532656273,3.4921293620322555,2.988960047203752,4.228791303242534,672.4744935962389,1.2014696741078175,18.818092775014005,56.246527469090445,2.988960047203752
186.0,186000.0,785.5318509615385,44.25085200827249,45.742916742396076,3.0,25.0,4.0,33.333333333333336,45.76144505048681,796.875,166.015625,0.05825536545013679,0.05633234598203341,76.63291817108461,90.61946902654867,72.45283018867924,4.656225506573753,3054.8116472235006,882.5165839541478,648.0847693444101,3.4614778948813694,2.3309808209269915,4.043024296395109,373.9557354618028,1.4213856809311607,17.206114425999772,40.1071227296807,2.3309808209269915
187.0,187000.0,784.9308894230769,44.07921196148966,45.69076559349546,3.0,25.0,4.0,33.333333333333336,45.6919251545903,792.96875,166.015625,0.05821139895280947,0.056156806357675414,76.68970242971916,90.61946902654867,72.45283018867924,4.639544310101235,3028.0477312502767,891.8678733512509,667.7047863344379,3.395175251545044,2.294684269046488,4.039648353707908,363.8384429511462,1.3545456628053103,17.274389840417193,39.639270624181805,2.294684269046488
188.0,188000.0,781.982421875,45.17423287888131,47.24963417730628,3.0,27.272727272727273,3.0,27.272727272727273,47.31497763849316,792.96875,166.015625,0.06050644658359912,0.05776885977892534,76.99003114831659,90.61946902654867,72.45283018867924,4.745622800597677,2995.2400433983066,906.8613599923967,658.5877547290345,3.3028643357606713,2.2638623865330962,4.027615347665298,351.6274001491842,1.4017985476558559,17.152312106390074,38.83047421973275,2.2638623865330962
189.0,189000.0,779.3782552083334,44.394715862879224,46.73439143834452,3.0,27.272727272727273,3.0,27.272727272727273,46.961848404018525,789.0625,166.015625,0.060255528160027105,0.05696170706098568,77.23861707310965,90.61946902654867,72.45283018867924,4.67065268233717,2879.2363987998406,911.9372591833101,627.8105821141833,3.1572746587614535,2.2653685594163795,4.024151534221294,350.5775246191991,1.4017985476558559,17.078366978992886,38.688795600385376,2.2653685594163795
190.0,190000.0,778.0198317307693,40.58982033171368,45.04613230656062,3.0,25.0,3.0,25.0,45.075526964235436,792.96875,154.296875,0.0579362184945353,0.05217067570298083,77.33613207432595,90.61946902654867,73.49282296650718,4.341303008556341,2814.635565542818,900.269059957846,618.1191960135551,3.1264381846851537,2.272316014490048,4.019468734771397,350.2978415013965,1.3862943611198906,16.960553120424834,38.5397364701505,2.272316014490048
191.0,191000.0,867.5631009615385,250.1943273152104,155.96032311347912,5.0,41.666666666666664,5.0,41.666666666666664,169.50932842980444,792.96875,931.640625,0.19538559009936415,0.2883874694969331,72.72458604947654,90.61946902654867,37.64705882352941,13.162899820585915,2747.69058906464,892.4408101976585,608.3975405523922,3.0788491042404025,2.2716510069013545,4.023865048485956,351.9208044216515,1.4321038971511848,17.04911056069095,38.72962917196611,2.2716510069013545
192.0,192000.0,774.4838169642857,36.85639407765945,43.450262114287064,3.0,23.076923076923077,3.0,23.076923076923077,43.476229081156376,785.15625,134.765625,0.05613574890637286,0.04758833337812537,77.65430745409391,90.61946902654867,75.29411764705883,4.002793007136015,2677.8259144291187,885.073352078913,599.9215071162308,3.025541225638849,2.264439287859334,4.019006956519058,348.2928027602947,1.5546296759391054,16.980995477050463,38.452433305194724,2.264439287859334
193.0,193000.0,708.9192708333334,142.3411769992317,79.17878372003656,5.0,35.714285714285715,5.0,35.714285714285715,84.23301416234872,781.25,406.25,0.11881890876422778,0.20078615838995303,89.64151546522683,153.6,75.29411764705883,26.112625672849756,2539.2680225824456,872.9717028973932,589.5255415619581,2.9087632670733936,3.5755469446059474,4.650386691019547,1429.5754193368814,0.8740903773837786,27.95516834915643,99.95501677677116,3.5755469446059474
194.0,194000.0,706.25,126.55070147276058,110.16436298644776,6.0,42.857142857142854,6.0,42.857142857142854,111.26692004908656,777.34375,406.25,0.1575460814854323,0.1791868339437318,88.52382067777039,153.6,75.29411764705883,21.088904500759096,2467.728507805027,863.7383696868072,580.9705359049711,2.8570324005634125,2.298377970004799,4.665209719980215,749.4402870768396,0.8792494601938059,35.46779123475372,81.51839001868726,2.298377970004799
195.0,195000.0,725.3069196428571,121.62474485467752,104.88694343738943,4.0,30.76923076923077,4.0,30.76923076923077,104.9024370383001,779.296875,406.25,0.14463178855367093,0.16768728046130574,86.05019457736793,153.6,75.29411764705883,20.97153290870852,2392.889636484345,846.133643538225,558.6575751605704,2.8280280009646535,2.2906801964982124,4.668185666478816,748.2375944911455,0.8524792191292012,35.649267551571256,81.66107120005059,2.2906801964982124
196.0,196000.0,722.2377232142857,120.26258489079558,104.9205100143293,4.0,30.76923076923077,4.0,30.76923076923077,104.93599865919876,773.4375,406.25,0.14529287973520122,0.1665138513612561,86.35797886191396,153.6,75.29411764705883,20.84457166114134,2324.488439206238,815.7842986721508,534.4726482679812,2.8493910007704235,2.2722518805254843,4.659084688161962,731.5214266446116,0.8448940130758091,35.42045347432394,80.484192016098,2.2722518805254843
197.0,197000.0,722.2377232142857,120.26258489079558,105.0830269239475,4.0,30.76923076923077,5.0,38.46153846153846,105.08689331088428,773.4375,406.25,0.14550180630720852,0.1665138513612561,86.35797886191395,153.6,75.29411764705883,20.84457166114134,2220.5762879969625,785.2590245682759,519.8383720763933,2.827826511408517,2.252308927637902,4.656505934593959,719.7719281523797,0.853183692564465,35.47145448637467,79.89267361596318,2.252308927637902
198.0,198000.0,724.4698660714286,121.72327903102028,105.18608193930258,4.0,30.76923076923077,5.0,38.46153846153846,105.22084022591987,773.4375,421.875,0.14523839451942877,0.16801703525791517,86.14698985092495,153.6,73.84615384615384,20.954907240705467,2176.4102444250666,773.2570923791341,513.0150674815329,2.8146010762458746,2.8731028454512875,5.235839761592455,2020.4431692668184,0.4258003447479902,61.19054246918926,175.80672168293552,2.8731028454512875
199.0,199000.0,727.2600446428571,123.46375871004234,105.12168439403952,4.0,30.76923076923077,5.0,38.46153846153846,105.13714340220797,773.4375,425.78125,0.1445660932106324,0.16976562870392933,85.88319651651537,153.6,73.49282296650718,21.088871552802875,2142.525402367084,740.5259710244259,505.0071359530549,2.893248159012122,2.2421551970607454,4.655439695058844,714.0331136057422,0.8887975912939563,35.50806621667421,79.61459520529316,2.2421551970607454
200.0,200000.0,723.7079326923077,128.05664071093022,109.41229290438949,4.0,33.333333333333336,5.0,41.666666666666664,109.42439825705816,769.53125,425.78125,0.15119966676333382,0.1769451942229503,86.53064860924013,153.6,73.49282296650718,21.764295480904693,2126.5521443421308,728.5706769452579,493.5148874886915,2.91880007202364,2.243172006370876,4.655308102607668,714.4106434213364,0.8698507450496766,35.494639668733825,79.62058208112495,2.243172006370876
201.0,201000.0,654.9944196428571,166.12713156922118,131.23117044727917,6.0,46.15384615384615,7.0,53.84615384615385,134.62728929803936,757.8125,429.6875,0.20553959737770952,0.25363136934785463,99.0110558107033,155.15151515151516,73.49282296650718,30.790939422226185,2126.113492558955,713.2534026691303,463.9438604223405,2.980866946589575,2.7265991617939114,4.906099947824813,1277.8560080442246,0.6778797084291569,42.97138327887857,117.1657376293152,2.7265991617939114
202.0,202000.0,679.5372596153846,154.60655388649425,140.43272083244577,6.0,50.0,7.0,58.333333333333336,144.76640146963018,757.8125,429.6875,0.21303673848814028,0.22751740496761125,94.22970477382,155.15151515151516,73.49282296650718,27.691046566243084,2138.7286700483664,696.7351237734729,453.43540566648664,3.069643824564418,2.029388745625432,4.904510442066533,819.0361908429803,0.6619642531232572,49.717880472374084,100.8969070869864,2.029388745625432
203.0,203000.0,720.8658854166666,128.67322023471834,129.68529267575377,4.0,36.36363636363637,6.0,54.54545454545455,129.7027946553437,765.625,429.6875,0.17992638752820767,0.17849814069137718,86.97469717844105,155.15151515151516,73.49282296650718,22.380040101982644,2165.8426973625,680.7743831154337,443.41747557056414,3.181439770766543,2.027827416277839,4.910805848559561,824.0421184443302,0.6562766447516175,50.09881318029855,101.59174688999096,2.027827416277839
204.0,204000.0,724.9098557692307,124.02432474319225,124.24239407445255,4.0,33.333333333333336,6.0,50.0,124.24239407445255,769.53125,429.6875,0.17139012952529661,0.17108930683744822,86.25076017890561,155.15151515151516,73.49282296650718,21.646055707333712,2204.522942017326,675.877520182424,433.39789996968403,3.261719581119239,2.0271562370659884,4.905004177912859,818.1499757930526,0.6686197525637328,49.77353505658984,100.89873203078872,2.0271562370659884
205.0,205000.0,725.8112980769231,124.3562997060967,124.27650457904858,4.0,33.333333333333336,6.0,50.0,124.28332555654129,769.53125,429.6875,0.171233660712966,0.17133420220322493,86.15895454863842,155.15151515151516,73.49282296650718,21.68009594110724,2307.3639935732335,687.396824457174,416.4475618650683,3.3566695560389315,2.5773258002339348,5.242490504016955,1729.8133078416445,0.4419890389090362,65.10293979347934,167.7914864008108,2.5773258002339348
206.0,206000.0,723.7955729166666,129.7708455928011,129.5666058322184,4.0,36.36363636363637,5.0,45.45454545454545,129.57439190672343,775.390625,429.6875,0.17902070246793542,0.17929212397620192,86.67562815844785,155.15151515151516,73.49282296650718,22.494107666060902,2366.6947177755756,681.1357930347606,409.6593360228896,3.4746297903842436,2.032132398571293,4.904470718478461,820.6601761850181,0.6647299678363684,49.682034028603645,100.96047097644693,2.032132398571293
207.0,207000.0,722.8190104166666,129.2460073926857,129.41468375004925,4.0,36.36363636363637,5.0,45.45454545454545,129.44586179012472,775.390625,429.6875,0.17908475001993387,0.17880825701883832,86.77020943923601,155.15151515151516,73.49282296650718,22.44995517879558,2436.836014390424,685.7072207137805,402.50759126195584,3.553755802445572,2.0288722201816087,4.903778251658692,818.033651066855,0.6539264674066639,49.682310720546766,100.79906005534826,2.0288722201816087
208.0,208000.0,725.8112980769231,123.78236510912697,123.91915864369199,4.0,33.333333333333336,5.0,41.666666666666664,123.94010692989687,777.34375,429.6875,0.1707607848738136,0.1705434531497307,86.14260567944888,155.15151515151516,73.49282296650718,21.658485815222637,2510.373473179366,700.8944655664254,395.2217867274519,3.5816711309749274,2.0293177886794314,4.898083268146658,812.9554138744162,0.6217611214733965,49.35221072219392,100.15131912920388,2.0293177886794314
209.0,209000.0,839.5432692307693,139.00123682054135,80.41023505388752,2.0,16.666666666666668,3.0,25.0,88.42430564486239,785.15625,480.46875,0.10532429820547674,0.16556768652067344,72.83708008667254,78.76923076923077,48.301886792452834,8.65629518028198,2648.2146734266967,732.7866061277982,365.3184355572014,3.613896121028237,2.644564023823175,5.298726205182408,1918.2015207084983,0.3918426064268683,68.56872411842707,181.3343809630487,2.644564023823175
210.0,210000.0,739.3329326923077,118.31224401698641,80.86162897757575,2.0,16.666666666666668,3.0,25.0,87.6624642683604,781.25,425.78125,0.11856967327173476,0.1600256647382771,84.4009726942233,155.15151515151516,73.84615384615384,21.392661461150293,2713.4502165475105,747.9435987639765,357.97523937528274,3.627880793460438,2.0272130830101407,4.897634038134979,811.2713134431458,0.5894074107998523,49.3522920856716,100.04761219261128,2.0272130830101407
211.0,211000.0,784.5052083333334,13.81904689386805,11.820537625776446,0.0,0.0,1.0,9.090909090909092,12.011033043528242,783.203125,50.78125,0.015310329257144713,0.017614984256416038,76.50296560449827,78.76923076923077,73.84615384615384,1.2832975363000332,2775.6498991440913,764.3236098766085,349.85754804060974,3.6315113955359677,2.021683257160394,4.89618203916971,806.604594090459,0.5749285099587503,49.33719686443938,99.7441848560634,2.021683257160394
212.0,212000.0,782.5520833333334,10.837270736975945,7.414990418260334,0.0,0.0,0.0,0.0,7.44892647848119,783.203125,39.0625,0.009518761290305414,0.01384862550082783,76.68575311401845,78.76923076923077,74.92682926829268,1.0213288243914396,2884.600180842763,796.3322173628435,342.568100464273,3.6223577521395374,2.0207621769447566,4.895531350341103,805.4498072529428,0.6732883719103421,49.31148502510722,99.64678382771442,2.0207621769447566
213.0,213000.0,780.2734375,11.674276405026818,8.236799364164206,0.0,0.0,0.0,0.0,8.244450828298223,779.296875,39.0625,0.010566104691085583,0.014961776018457398,76.91189249957019,78.76923076923077,74.92682926829268,1.1011757287548665,2929.459704920888,816.7029747371637,343.82518830881367,3.5869340452245377,2.0171643237027017,4.895061160844796,802.8649489292593,0.7404933011571436,49.32873175455473,99.50415782878838,2.0171643237027017
214.0,214000.0,780.5397727272727,13.167966063735197,8.052940675034494,0.0,0.0,0.0,0.0,8.286407592029853,781.25,46.875,0.010616252856758901,0.0168703332281521,76.88994802785297,79.58549222797927,74.92682926829268,1.2477457431963854,2960.9307513610574,840.8531120729131,349.750332108878,3.5213412531252017,2.011249183037223,4.899568261791313,803.494580706388,0.5898421640842151,49.65822583333644,99.87506613837583,2.011249183037223
215.0,215000.0,778.7642045454545,15.35635533411907,7.851465329000695,0.0,0.0,0.0,0.0,8.19381912632931,781.25,46.875,0.010521566192313423,0.019718876708107298,77.07265117805495,79.58549222797927,74.92682926829268,1.4633089148513627,2971.946804764054,835.8290803150942,255.0993369847497,3.5556872508475985,2.010441298264367,4.897953303791167,801.518862497132,0.5845725199092903,49.57594052327886,99.66951822829779,2.010441298264367
216.0,216000.0,776.6335227272727,17.100113594452576,7.624695818727787,0.0,0.0,0.0,0.0,8.100172403643642,781.25,46.875,0.010429851618043207,0.022018253261078397,77.2907932307584,79.58549222797927,74.92682926829268,1.632958703668696,2997.607308838421,869.1039756512907,367.7993742278416,3.449077892656133,2.010751638010907,4.897858532053249,801.6169889393028,0.5801083083255401,49.566706078011,99.66633543716581,2.010751638010907
217.0,217000.0,774.5028409090909,17.90843384667987,7.624695818727787,0.0,0.0,0.0,0.0,8.100172403643642,777.34375,46.875,0.01045854446981224,0.023122489551696705,77.50672575184556,79.58549222797927,74.92682926829268,1.7090541902518988,3005.1694042195804,887.3101619064286,388.1624482779601,3.3868308210996134,2.010725453613852,4.897851904559695,801.59521443062,0.5662030932349446,49.566650610679844,99.66492603327855,2.010725453613852
218.0,218000.0,769.53125,18.958619503334685,5.5582675672160144,0.0,0.0,0.0,0.0,7.9202637113258065,761.71875,50.78125,0.010292322386291403,0.024636581689612587,78.01164688621438,80.0,74.92682926829268,1.80162499752934,3008.7690198895625,920.5943964240535,415.09150587623316,3.2682895220487884,2.012755318583484,4.903366961746667,807.9229691448255,0.5565716455541946,49.85721301673109,100.35037066917519,2.012755318583484
